,loan_amnt,funded_amnt,funded_amnt_inv,installment,grade,sub_grade,home_ownership,annual_inc,loan_status
38607,7500.0,7500.0,1221.915723,252.2,4,18,0,48500.0,1
38608,7000.0,7000.0,0.0,219.36,1,9,0,22480.0,0
38609,5075.0,4000.0,0.0,133.9,3,15,0,20000.0,1
38610,5000.0,5000.0,0.0,164.36,3,5,0,83004.0,0
38611,7500.0,7500.0,1198.778323,246.54,3,5,0,115275.0,1
38612,3000.0,3000.0,485.0770742,99.96,3,13,0,60996.0,1
38613,7000.0,7000.0,1998.0,219.36,1,9,1,91000.0,1
38614,5600.0,5600.0,737.8261963,185.76,3,10,1,25500.0,1
38615,1500.0,1500.0,208.759572,49.98,3,13,0,14000.0,1
38616,6000.0,6000.0,0.0,193.64,2,7,0,60000.0,1
38617,7500.0,7500.0,974.7601498,249.9,3,13,1,39996.0,1
38618,4800.0,4800.0,0.0,159.23,3,10,1,38667.0,1
38619,7000.0,7000.0,713.6569861,243.97,5,23,1,71000.0,1
38620,7500.0,7500.0,0.0,246.75,3,6,2,35000.0,1
38621,7000.0,7000.0,0.0,219.36,1,9,1,45180.0,1
38622,4950.0,4950.0,1346.13,154.39,1,11,1,35000.0,1
38623,7500.0,7500.0,2053.32,236.14,1,1,0,50000.0,1
38624,7500.0,7500.0,1392.513365,236.14,1,1,1,70000.0,1
38625,7500.0,7500.0,1758.843849,243.38,2,4,1,91000.0,1
38626,3000.0,3000.0,0.0,94.01,1,9,0,93000.0,1
38627,2000.0,2000.0,368.6154896,64.91,2,4,0,22004.0,1
38628,6000.0,6000.0,0.014285826,192.93,2,7,1,60996.0,0
38629,6500.0,6500.0,500.2594246,221.75,4,19,1,105000.0,1
38630,7500.0,7500.0,986.6478546,245.65,3,5,0,58000.0,1
38631,4500.0,4500.0,0.0,147.39,3,5,0,47000.0,1
38632,7000.0,5300.0,684.1351295,175.18,3,10,0,112200.0,1
38633,6000.0,4100.0,529.1719505,135.52,3,10,0,39996.0,1
38634,7500.0,7500.0,0.0,236.14,1,1,0,44000.0,1
38635,5000.0,5000.0,980.8779099,157.43,1,1,1,30792.0,1
38636,7500.0,7500.0,0.0,253.58,4,14,0,23196.0,0
38637,3000.0,3000.0,0.00310016,96.92,2,0,0,36000.0,0
38638,7500.0,7500.0,0.0,237.21,1,3,0,35004.0,1
38639,4800.0,3000.0,0.0,96.03,2,8,0,45000.0,1
38640,7200.0,7200.0,1825.545801,232.6,2,0,0,38000.0,1
38641,5000.0,5000.0,640.6084476,163.77,3,5,0,50000.0,1
38642,7500.0,7500.0,0.0,253.58,4,14,0,30000.0,1
38643,7500.0,7500.0,0.0,241.16,2,7,0,22596.0,0
38644,1500.0,1500.0,0.0,48.68,2,4,0,35000.0,0
38645,7500.0,6850.0,0.0,232.63,4,17,0,70000.0,1
38646,7500.0,7500.0,0.003084491,240.08,2,8,0,45000.0,0
38647,5500.0,5500.0,715.2975098,183.45,3,15,0,34000.0,1
38648,1600.0,1600.0,0.0,52.89,3,10,1,60000.0,1
38649,1500.0,1500.0,195.3439396,50.03,3,15,0,155004.0,1
38650,7500.0,7500.0,0.0,236.14,1,1,2,30004.0,1
38651,4000.0,4000.0,540.9604309,134.03,4,18,1,143123.0,1
38652,7000.0,7000.0,0.0,230.3,3,6,0,35000.0,1
38653,7000.0,7000.0,773.72,220.39,1,1,0,50000.0,1
38654,6000.0,6000.0,0.0,201.04,4,18,0,30000.0,0
38655,3000.0,3000.0,0.0,100.06,3,15,0,42000.0,0
38656,2000.0,2000.0,0.0,66.4,3,13,1,48000.0,1
38657,7500.0,6075.0,0.0,191.27,1,1,1,100000.0,1
38658,2000.0,2000.0,556.36,64.31,2,7,0,80004.0,1
38659,4000.0,4000.0,1095.25,125.94,1,1,0,32004.0,1
38660,7500.0,7500.0,1007.107599,245.65,3,5,0,115000.0,1
38661,5600.0,5600.0,1528.25,175.49,1,9,0,26000.0,1
38662,5000.0,5000.0,1394.75,161.53,2,0,2,48000.0,1
38663,7500.0,7500.0,42.81,250.15,3,15,1,131000.0,1
38664,7500.0,7500.0,873.25,235.03,1,9,1,48000.0,1
38665,7500.0,7500.0,968.0504219,247.9,3,10,0,61000.0,1
38666,1000.0,1000.0,270.93,31.05,1,16,0,34000.0,1
38667,7500.0,7500.0,0.0,251.3,4,18,0,42000.0,1
38668,5900.0,5900.0,1656.54,192.35,2,2,0,36800.0,1
38669,2100.0,2100.0,0.000531133,70.05,3,15,1,57043.0,0
38670,5750.0,5750.0,1593.19,184.06,2,8,0,95800.0,1
38671,2500.0,2500.0,697.23,80.77,2,0,0,65004.0,1
38672,7500.0,7500.0,0.0,249.0,3,13,0,68844.0,0
38673,4550.0,4550.0,0.0,149.03,3,5,1,53000.0,1
38674,6300.0,6300.0,0.0,210.13,3,15,1,44004.0,1
38675,7500.0,7500.0,0.0,244.52,2,2,1,90000.0,1
38676,4800.0,4800.0,1250.76,154.35,2,7,3,35000.0,1
38677,7500.0,7500.0,0.0,243.38,2,4,0,42000.0,0
38678,5000.0,5000.0,0.0,166.77,3,15,1,42000.0,0
38679,6000.0,6000.0,71.73771883,196.52,3,5,0,33276.0,1
38680,7500.0,7500.0,985.5293177,253.58,4,14,1,138000.0,1
38681,5500.0,5500.0,662.5388819,180.15,3,5,0,53000.0,1
38682,7500.0,7500.0,0.0,243.38,2,4,1,50000.0,1
38683,4000.0,4000.0,989.12,128.04,2,8,0,20000.0,1
38684,7500.0,7500.0,0.0,249.0,3,13,0,57000.0,1
38685,4500.0,4500.0,1097.55,142.33,1,3,0,78996.0,1
38686,7000.0,5225.0,1265.52,163.74,1,9,2,18000.0,1
38687,5000.0,5000.0,0.0,161.53,2,0,0,60000.0,1
38688,6000.0,6000.0,0.0,201.94,4,12,0,32000.0,1
38689,7500.0,7500.0,0.0,246.75,3,6,0,33000.0,1
38690,7200.0,7200.0,0.0,233.65,2,4,1,63500.0,1
38691,7500.0,7500.0,1860.23,241.16,2,7,0,67500.0,1
38692,4000.0,4000.0,974.68,126.52,1,3,0,19404.0,1
38693,5000.0,5000.0,1207.38,155.95,1,11,1,48000.0,1
38694,7500.0,7500.0,724.0332296,245.65,3,5,1,77268.7,1
38695,6000.0,6000.0,12.0,189.77,1,3,0,36450.0,1
38696,6500.0,6500.0,0.0,213.85,3,6,2,24996.0,1
38697,3600.0,3600.0,0.0,113.35,1,1,0,12120.0,1
38698,7500.0,7500.0,0.0,246.75,3,6,0,60000.0,1
38699,5000.0,5000.0,545.6169583,163.77,3,5,1,91644.0,1
38700,1200.0,1200.0,250.59,39.48,3,6,1,18000.0,1
38701,5000.0,5000.0,516.182855,166.77,3,15,0,58380.0,1
38702,3500.0,3500.0,862.01,114.11,2,2,0,24000.0,1
38703,5000.0,5000.0,0.0,174.44,5,24,0,40000.0,1
38704,4200.0,4200.0,0.0,132.84,1,3,0,60000.0,1
38705,7500.0,7500.0,0.001963093,253.58,4,14,0,129996.0,0
38706,7500.0,7500.0,0.0,243.38,2,4,0,53000.0,1
38707,5200.0,5200.0,219.96,167.99,2,0,1,40000.0,1
38708,1600.0,1600.0,198.7674501,51.69,2,0,0,45000.0,1
38709,5000.0,5000.0,784.3,158.14,1,3,1,130000.0,1
38710,6500.0,6500.0,1196.59,204.65,1,1,1,39996.0,1
38711,7500.0,7500.0,723.7598768,245.65,3,5,1,85000.0,1
38712,7500.0,7500.0,744.2046256,253.58,4,14,0,82500.0,1
38713,7500.0,7500.0,0.0,249.0,3,13,1,91000.0,1
38714,6000.0,6000.0,1459.34,192.06,2,8,1,110000.0,1
38715,1925.0,1925.0,0.48,64.21,3,15,0,60000.0,1
38716,7500.0,7500.0,0.001867696,245.65,3,5,1,60000.0,0
38717,2400.0,2400.0,589.32,78.25,2,2,1,36000.0,1
38718,7250.0,6600.0,982.1,206.83,1,9,0,20800.0,1
38719,7500.0,7500.0,0.007652261,252.42,4,12,0,59000.0,0
38720,7500.0,7500.0,1197.441422,250.15,3,15,0,65000.0,1
38721,3000.0,3000.0,0.0,93.57,1,11,1,200000.0,1
38722,7000.0,7000.0,928.8823858,226.14,2,0,0,33000.0,1
38723,4000.0,4000.0,766.1693505,128.62,2,7,0,12000.0,1
38724,7500.0,7500.0,340.68,235.03,1,9,1,60000.0,1
38725,5500.0,5500.0,0.0,176.86,2,7,0,62400.0,1
38726,7500.0,7500.0,0.0,243.38,2,4,2,30000.0,1
38727,7500.0,7500.0,0.0,254.7,4,17,0,42000.0,1
38728,1000.0,1000.0,0.0,32.01,2,8,0,61000.0,1
38729,7300.0,7300.0,1148.688177,233.67,2,8,0,41400.0,1
38730,7500.0,7500.0,0.0,235.03,1,9,0,160000.0,1
38731,4000.0,4000.0,389.2696666,132.21,3,10,0,24000.0,1
38732,3000.0,3000.0,0.0,96.03,2,8,3,25992.0,1
38733,7500.0,7500.0,0.0,236.14,1,1,0,37676.0,1
38734,3000.0,3000.0,285.3610221,96.47,2,7,0,45996.0,1
38735,4000.0,4000.0,537.1155649,128.62,2,7,0,30000.0,1
38736,7500.0,7500.0,0.0,242.29,2,0,1,50000.0,0
38737,6500.0,6500.0,757.791286,213.85,3,6,0,38000.0,1
38738,3000.0,3000.0,0.0,93.14,1,16,2,39996.0,1
38739,7000.0,7000.0,672.8038387,228.22,2,2,0,65000.0,1
38740,5000.0,5000.0,527.4893244,169.05,4,14,0,57996.0,1
38741,7500.0,7500.0,0.0,251.3,4,18,0,80004.0,0
38742,7500.0,7500.0,975.6423302,244.52,2,2,0,79992.0,1
38743,3200.0,3200.0,0.0,99.35,1,16,0,45240.0,1
38744,7000.0,7000.0,0.0,219.36,1,9,0,44500.0,1
38745,6600.0,6600.0,0.0,219.12,3,13,0,54000.0,1
38746,5050.0,5050.0,0.009986329,168.44,3,15,1,62000.0,0
38747,2500.0,2500.0,0.0,82.64,3,10,0,33448.0,1
38748,7500.0,7500.0,0.0,252.42,4,12,1,50000.0,0
38749,4000.0,4000.0,0.0,133.42,3,15,0,27040.0,1
38750,7500.0,7500.0,260.4061936,258.16,5,21,1,109000.0,1
38751,4200.0,4200.0,0.0,138.82,3,10,1,68500.0,1
38752,5000.0,3125.0,0.0,98.84,1,3,0,31200.0,1
38753,7500.0,7500.0,818.745307,251.3,4,18,0,34780.0,1
38754,7500.0,7500.0,810.4249148,251.3,4,18,1,75000.0,1
38755,5000.0,5000.0,512.4576781,168.28,4,12,0,39996.0,1
38756,6000.0,6000.0,169.93,194.71,2,4,0,38000.0,1
38757,2500.0,1600.0,18.04,50.61,1,3,0,60000.0,1
38758,4000.0,4000.0,0.0,129.22,2,0,0,37000.0,1
38759,7100.0,4800.0,23.99,151.13,1,1,1,39000.0,1
38760,7500.0,4900.0,0.0,163.43,3,15,1,500000.0,1
38761,5000.0,4150.0,0.0,134.67,2,4,1,77000.0,0
38762,7500.0,5050.0,867.09,162.39,2,7,0,38168.0,1
38763,6825.0,4750.0,52.44923112,149.55,1,1,1,42000.0,0
38764,1500.0,1175.0,0.0,36.48,1,16,0,35004.0,1
38765,4000.0,4000.0,328.1095244,131.6,3,6,0,30000.0,1
38766,7500.0,5075.0,617.2188646,166.23,3,5,0,90000.0,1
38767,7500.0,4975.0,59.22,156.64,1,1,3,45000.0,1
38768,7500.0,4625.0,0.005816544,153.55,3,13,0,40000.0,0
38769,3500.0,3500.0,0.0,109.17,1,11,0,17004.0,1
38770,7000.0,7000.0,515.3004501,231.37,3,10,1,44000.0,1
38771,7500.0,7500.0,784.7473784,255.86,4,19,1,62000.0,1
38772,6000.0,4725.0,0.0,153.33,2,4,0,35324.0,1
38773,5000.0,5000.0,848.91,162.26,2,4,0,54996.0,1
38774,7500.0,7500.0,1197.13,246.75,3,6,0,21500.0,1
38775,7500.0,7500.0,0.000121098,254.7,4,17,1,55000.0,0
38776,3500.0,3500.0,0.0,110.2,1,1,1,41464.28,1
38777,7000.0,7000.0,0.0,219.36,1,9,0,65000.0,1
38778,7500.0,7500.0,602.8374189,242.29,2,0,1,65000.0,1
38779,3000.0,1750.0,394.5459298,57.85,3,10,1,33000.0,1
38780,4000.0,4000.0,300.0,128.04,2,8,0,24996.0,1
38781,7500.0,7500.0,300.0,231.03,4,18,1,72000.0,1
38782,7500.0,5600.0,755.5818439,183.42,3,5,0,40000.0,1
38783,10000.0,10000.0,565.4377516,342.66,5,20,0,90000.0,1
38784,7500.0,4200.0,300.0,132.84,1,3,1,113800.0,1
38785,5000.0,5000.0,667.8583381,164.5,3,6,0,54396.0,1
38786,6000.0,6000.0,500.0,188.02,1,9,1,75000.0,1
38787,5000.0,3650.0,514.8466536,118.45,2,4,0,66000.0,1
38788,6500.0,6500.0,300.0,212.9,3,5,0,55000.0,1
38789,5125.0,5125.0,806.2404957,167.09,2,2,1,65000.0,1
38790,7500.0,5850.0,300.0062988,188.99,2,0,1,80000.0,0
38791,7500.0,7500.0,300.0,253.58,4,14,1,117000.0,1
38792,6000.0,6000.0,0.0,209.32,5,24,0,36000.0,1
38793,7000.0,5475.0,32.33,173.17,1,3,1,67000.0,1
38794,7500.0,6000.0,524.998608,194.71,2,4,1,27000.0,1
38795,7500.0,7500.0,0.0,237.21,1,3,1,80000.0,1
38796,6000.0,6000.0,167.43,188.91,1,1,0,40000.0,1
38797,5000.0,2650.0,495.49,87.19,3,6,1,90000.0,1
38798,7500.0,7500.0,214.02,235.03,1,9,1,45000.0,1
38799,7500.0,4675.0,0.0,151.03,2,0,3,35000.0,0
38800,25000.0,4575.0,0.0,155.37,4,17,1,64000.0,0
38801,6700.0,4575.0,402.0513457,153.98,4,12,0,19368.0,1
38802,7500.0,5800.0,0.0,195.21,4,12,0,50000.0,0
38803,7000.0,4875.0,476.1240012,164.08,4,12,1,82000.0,1
38804,6000.0,4075.0,895.03,132.24,2,4,0,61000.0,1
38805,5800.0,4075.0,754.7,135.29,3,13,1,89018.0,1
38806,2000.0,2000.0,106.53,62.38,1,11,0,80004.0,1
38807,6600.0,3575.0,0.00855336,116.56,2,2,1,47000.0,0
38808,7500.0,5600.0,0.0,175.49,1,9,1,44000.0,1
38809,5000.0,5000.0,572.88,160.05,2,8,0,40000.0,1
38810,7000.0,7000.0,975.9230353,231.37,3,10,2,65000.0,1
38811,7000.0,3800.0,320.4113603,122.76,2,0,1,100000.0,1
38812,6000.0,6000.0,0.0,193.83,2,0,0,48000.0,0
38813,7000.0,5175.0,107.67,163.68,1,3,1,85000.0,1
38814,7500.0,3600.0,107.1,112.82,1,9,3,125000.0,1
38815,7500.0,7500.0,0.0,245.65,3,5,0,105000.0,1
38816,7500.0,5000.0,505.4255285,166.77,3,15,0,35300.0,1
38817,7000.0,7000.0,193.76,221.4,1,3,0,46800.0,1
38818,7500.0,5000.0,418.4009027,163.77,3,5,1,60000.0,1
38819,7500.0,5500.0,593.7645346,180.95,3,6,1,97000.0,1
38820,7500.0,5300.0,0.0,171.22,2,0,1,81000.0,0
38821,7000.0,4700.0,531.1079655,151.13,2,7,2,44000.0,1
38822,7500.0,5500.0,815.8085152,177.68,2,0,1,145000.0,1
38823,12000.0,12000.0,50.34,402.08,4,18,1,50268.0,1
38824,1000.0,1000.0,169.83,31.05,1,16,2,40000.0,1
38825,7500.0,5025.0,557.087228,162.34,2,0,0,85000.0,1
38826,5000.0,5000.0,867.6679339,163.01,2,2,1,30000.0,1
38827,7000.0,7000.0,1175.38,219.36,1,9,0,44000.0,1
38828,10000.0,4275.0,1026.96,134.6,1,1,1,36000.0,1
38829,10000.0,2300.0,495.77,76.36,3,13,0,60000.0,1
38830,10000.0,2250.0,250.0005335,70.51,1,9,1,65000.0,0
38831,9600.0,2125.0,25.0,70.55,3,13,0,65000.0,1
38832,5000.0,4300.0,1003.587471,138.92,2,0,2,52000.0,1
38833,9000.0,9000.0,1512.212724,293.42,2,2,0,39000.0,1
38834,5000.0,5000.0,3181.05,156.69,1,9,2,40000.0,1
38835,6000.0,6000.0,2817.43,189.77,1,3,1,100000.0,1
38836,6400.0,3075.0,1675.001404,101.64,3,10,1,100000.0,0
38837,6400.0,6400.0,2742.64,202.42,1,3,1,58900.0,1
38838,6400.0,6400.0,1800.0,210.56,3,6,1,52000.0,1
38839,9600.0,4125.0,1625.001838,136.95,3,13,0,70000.0,0
38840,9525.0,3700.0,1875.010062,122.3,3,10,1,60417.0,0
38841,4600.0,4600.0,1775.0,154.82,4,12,0,34000.0,1
38842,2000.0,2000.0,1975.0,62.1,1,16,2,98000.0,1
38843,4000.0,4000.0,2733.31,128.04,2,8,0,29000.0,1
38844,6400.0,6400.0,6400.0,207.69,2,4,0,87000.0,1
38845,3000.0,3000.0,2261.98,98.26,3,5,0,30000.0,1
38846,7675.0,3475.0,1550.014071,118.55,4,19,2,42994.0,0
38847,7500.0,3600.0,1969.97,118.44,3,6,1,35000.0,1
38848,10000.0,5000.0,1525.009804,163.01,2,2,1,200000.0,0
38849,6000.0,6000.0,2735.27,188.02,1,9,2,27000.0,1
38850,5000.0,5000.0,1975.0,160.78,2,7,1,47000.0,1
38851,9600.0,5600.0,2325.76,185.1,3,10,0,60000.0,1
38852,6400.0,6400.0,2353.12,213.46,3,15,0,35000.0,1
38853,8400.0,8400.0,1725.0,289.14,5,21,0,50000.0,1
38854,4000.0,4000.0,1975.0,131.6,3,6,1,105000.0,1
38855,9600.0,9600.0,1964.43,327.5,4,19,1,110000.0,1
38856,9600.0,7200.0,2584.74,235.83,3,5,1,62892.0,1
38857,5600.0,5600.0,1852.22,183.42,3,5,0,50000.0,1
38858,10000.0,4500.0,1299.999082,147.39,3,5,1,80000.0,0
38859,9250.0,3975.0,1139.11,128.42,2,0,1,36194.0,1
38860,9600.0,9600.0,9600.0,310.13,2,0,1,60000.0,1
38861,6400.0,6400.0,6300.0,206.76,2,0,1,62000.0,1
38862,9000.0,9000.0,8900.0,296.1,3,6,1,132000.0,1
38863,5000.0,5000.0,4110.799524,168.28,4,12,0,18492.0,1
38864,3200.0,3200.0,3200.0,99.81,1,11,2,61717.0,1
38865,16000.0,8500.0,4658.58,272.09,2,8,2,50000.0,1
38866,10000.0,5500.0,2975.008431,178.48,2,4,1,34000.0,0
38867,5000.0,5000.0,4650.0,170.58,4,19,2,44500.0,1
38868,15000.0,7500.0,2693.837696,253.58,4,14,0,49992.0,1
38869,16775.0,9275.0,4686.77,307.93,3,13,0,83000.0,1
38870,3000.0,3000.0,3000.0,97.81,2,2,0,42264.0,1
38871,16000.0,16000.0,8250.2,506.05,1,3,1,33000.0,1
38872,10000.0,10000.0,3300.001525,338.1,4,14,0,102000.0,0
38873,15000.0,8000.0,4320.88,259.61,2,4,1,57000.0,1
38874,10000.0,10000.0,4025.003541,321.55,2,7,1,36252.0,0
38875,7000.0,7000.0,6450.0,219.36,1,9,3,35000.0,1
38876,8800.0,8800.0,3125.0,286.9,2,2,0,65500.0,1
38877,5000.0,5000.0,4975.0,173.65,5,23,0,60000.0,1
38878,6975.0,6975.0,3175.0,232.64,3,15,0,28000.0,1
38879,5000.0,5000.0,5000.0,155.95,1,11,2,185000.0,1
38880,20000.0,8000.0,2349.995821,266.83,3,15,1,96000.0,0
38881,9900.0,9900.0,8275.0,318.34,2,7,1,60000.0,1
38882,10000.0,6000.0,3558.35,198.32,3,10,0,67000.0,1
38883,3000.0,3000.0,2296.600378,100.97,4,12,2,38004.0,1
38884,20000.0,11000.0,6375.001324,387.17,6,26,1,82000.0,0
38885,4500.0,4500.0,3995.48,147.39,3,5,0,37342.5,1
38886,4000.0,4000.0,3278.078576,134.03,4,18,0,30900.0,1
38887,10000.0,10000.0,6500.0,350.39,6,25,2,42642.71,1
38888,2400.0,2400.0,2132.28,78.61,3,5,0,50000.0,1
38889,9700.0,6700.0,1100.004433,220.43,3,6,0,28000.0,0
38890,11200.0,6200.0,3376.92,199.36,2,7,2,36000.0,1
38891,15000.0,7000.0,1780.77,229.28,3,5,3,32000.0,1
38892,12000.0,7000.0,5228.09,220.39,1,1,0,54996.0,1
38893,20000.0,5000.0,2000.0,161.53,2,0,2,44500.0,1
38894,5000.0,5000.0,3376.48,161.53,2,0,0,27000.0,1
38895,2800.0,2800.0,2278.08,93.39,3,15,0,26500.0,1
38896,24000.0,14000.0,7774.992364,492.76,6,26,1,105900.0,0
38897,4500.0,4500.0,1446.5,149.4,3,13,1,115200.0,1
38898,10000.0,10000.0,3650.62,323.05,2,0,0,35665.0,1
38899,5700.0,5700.0,4925.0,184.97,2,4,0,36000.0,1
38900,4075.0,4075.0,4050.0,128.3,1,1,0,19200.0,1
38901,5000.0,5000.0,4975.0,165.27,3,10,1,69600.0,1
38902,4000.0,4000.0,3950.0,129.22,2,0,0,15000.0,0
38903,10000.0,5000.0,1700.000761,163.01,2,2,0,50000.0,0
38904,3300.0,3300.0,3225.0,108.09,3,5,0,70000.0,1
38905,12000.0,6000.0,3748.863589,203.76,4,17,0,82000.0,1
38906,25000.0,7000.0,5547.838869,249.68,6,29,3,97000.0,1
38907,10400.0,5400.0,1290.745433,178.49,3,10,0,57300.0,1
38908,3000.0,3000.0,3000.0,96.47,2,7,0,48000.0,1
38909,16000.0,2475.0,1875.001805,83.68,4,14,0,50000.0,0
38910,10000.0,10000.0,9975.0,313.37,1,9,1,28989.0,1
38911,12000.0,5150.0,2199.995868,170.22,3,10,1,35280.0,0
38912,6000.0,6000.0,6000.0,202.86,4,14,2,38400.0,1
38913,7200.0,7200.0,2049.998724,239.04,3,13,1,64000.0,0
38914,1000.0,1000.0,1000.0,31.19,1,11,0,36000.0,1
38915,5000.0,5000.0,4675.0,161.53,2,0,0,42000.0,1
38916,5000.0,5000.0,3820.105689,166.0,3,13,2,51320.0,1
38917,9600.0,9600.0,8015.679461,318.72,3,13,0,78000.0,1
38918,3600.0,3600.0,3108.45,117.37,2,2,0,110000.0,1
38919,5000.0,5000.0,4346.5,166.0,3,13,1,48000.0,1
38920,13000.0,8800.0,3250.0,292.16,3,13,1,50000.0,1
38921,7200.0,7200.0,5925.0,234.74,2,2,1,40000.0,1
38922,8000.0,8000.0,4850.0,269.25,4,12,0,45000.0,1
38923,10000.0,10000.0,7901.74,324.51,2,4,0,62200.0,1
38924,10000.0,10000.0,8850.0,324.51,2,4,0,38400.0,1
38925,6600.0,6600.0,5725.0,223.15,4,14,1,32400.0,1
38926,3500.0,3500.0,3080.41,116.2,3,13,0,40800.0,1
38927,4500.0,4500.0,4000.003225,144.7,2,7,0,54300.0,0
38928,12000.0,8950.0,8062.66,287.79,2,7,1,45000.0,1
38929,16800.0,6350.0,5106.36,204.19,2,7,1,65000.0,1
38930,6000.0,6000.0,5567.07,188.02,1,9,3,160000.0,1
38931,16000.0,8050.0,6210.26,268.5,3,15,0,112500.0,1
38932,500.0,500.0,450.0,16.08,2,7,1,59000.0,1
38933,25000.0,5200.0,2075.0,175.01,4,12,0,83000.0,1
38934,12500.0,12500.0,9250.0,430.27,5,21,0,60000.0,1
38935,25000.0,9775.0,7264.87,315.78,2,0,1,140000.0,1
38936,725.0,725.0,650.0,22.51,1,16,0,12000.0,1
38937,12000.0,12000.0,10127.91,389.41,2,4,0,45900.0,1
38938,15000.0,15000.0,12725.0,513.98,5,20,0,66000.0,1
38939,20000.0,11400.0,9425.0,388.91,4,19,0,60000.0,1
38940,25000.0,9500.0,7500.0,306.9,2,0,1,95000.0,1
38941,10000.0,10000.0,7526.235911,339.6,4,17,0,148000.0,1
38942,20000.0,7275.0,5250.000083,240.46,3,10,0,54912.0,0
38943,3300.0,3300.0,2825.000287,109.56,3,13,0,18000.0,0
38944,20000.0,5775.0,4035.26,192.62,3,15,1,97200.0,1
38945,10000.0,10000.0,8790.326481,339.6,4,17,0,100000.0,1
38946,15600.0,7850.0,6575.0,260.62,3,13,1,180000.0,1
38947,23575.0,18600.0,16050.0,640.24,5,21,0,75000.0,1
38948,6000.0,6000.0,5010.29,198.32,3,10,0,27000.0,1
38949,8350.0,8350.0,7589.87,274.72,3,6,2,60000.0,1
38950,7500.0,7500.0,5750.34,241.16,2,7,0,20000.0,1
38951,18000.0,10400.0,6250.001369,339.06,2,2,0,52610.0,0
38952,25000.0,7850.0,3799.999312,265.41,4,14,1,200000.0,0
38953,5000.0,5000.0,4350.13,160.78,2,7,1,38000.0,1
38954,8000.0,8000.0,6825.0,269.25,4,12,0,50000.0,1
38955,25000.0,18175.0,14903.25,587.14,2,0,1,225000.0,1
38956,15000.0,15000.0,11775.0,482.32,2,7,1,114000.0,1
38957,5000.0,5000.0,4900.0,155.95,1,11,1,40000.0,1
38958,12000.0,6500.0,4250.0,213.85,3,6,2,51000.0,1
38959,25000.0,18825.0,14575.18114,659.61,6,25,1,120000.0,1
38960,7200.0,7200.0,6225.000261,235.83,3,5,0,31000.0,0
38961,12500.0,12500.0,11025.0,428.32,5,20,0,57000.0,1
38962,20000.0,6875.0,3775.0,224.14,2,2,1,39000.0,1
38963,7500.0,7500.0,4941.91,243.38,2,4,0,61000.0,1
38964,16600.0,16600.0,14050.0,568.81,5,20,0,65160.0,1
38965,8000.0,8000.0,6784.12,262.03,3,5,0,39000.0,1
38966,23000.0,4325.0,1684.11,141.66,3,5,1,120000.0,1
38967,7500.0,7500.0,6450.0,247.9,3,10,1,60000.0,1
38968,700.0,700.0,700.0,23.35,3,15,0,19000.0,1
38969,14000.0,14000.0,10675.0,450.17,2,7,0,45000.0,1
38970,4000.0,4000.0,3925.0,128.04,2,8,1,97200.0,1
38971,8000.0,8000.0,7875.0,250.7,1,9,0,49244.0,1
38972,6600.0,6600.0,6450.0,206.83,1,9,0,50100.0,1
38973,25000.0,25000.0,1275.0,818.83,3,5,0,162000.0,1
38974,9000.0,9000.0,3125.002482,296.1,3,6,0,18500.0,0
38975,6000.0,6000.0,5850.0,187.14,1,11,1,39600.0,1
38976,14000.0,14000.0,2580.17,462.74,3,10,0,55000.0,1
38977,11200.0,11200.0,750.0040615,370.19,3,10,0,80000.0,0
38978,3000.0,3000.0,3000.0,96.47,2,7,0,100000.0,1
38979,5500.0,5500.0,5425.0,176.86,2,7,0,28800.0,1
38980,1500.0,1500.0,1500.0,50.03,3,15,1,29000.0,1
38981,15000.0,15000.0,6050.87,500.3,3,15,1,77000.0,1
38982,13200.0,13200.0,8700.005636,446.29,4,14,1,75000.0,0
38983,7000.0,7000.0,6202.71,230.3,3,6,0,40000.0,1
38984,6000.0,6000.0,5363.38,194.71,2,4,0,39684.0,1
38985,8400.0,8400.0,7700.0,272.59,2,4,1,35004.0,1
38986,8000.0,8000.0,4474.992176,263.2,3,6,0,45000.0,0
38987,16000.0,16000.0,14025.0,550.74,5,21,1,95827.0,1
38988,10000.0,10000.0,8226.49,323.05,2,0,0,48000.0,1
38989,10000.0,10000.0,9325.0,314.85,1,1,1,80000.0,1
38990,12000.0,12000.0,10450.0,391.22,2,2,0,81193.2,1
38991,25000.0,25000.0,22189.87,807.62,2,0,1,145000.0,1
38992,25000.0,25000.0,7317.97212,845.25,4,14,0,150000.0,1
38993,12000.0,12000.0,7725.0,389.41,2,4,0,34138.0,1
38994,20000.0,20000.0,9450.0,640.2,2,8,0,93492.0,1
38995,16000.0,16000.0,4552.92,528.84,3,10,2,80000.0,1
38996,4500.0,4500.0,3760.26,142.33,1,3,0,8500.0,1
38997,12000.0,12000.0,7949.999008,385.86,2,7,1,94800.0,0
38998,1200.0,1200.0,1200.0,37.79,1,1,0,33000.0,1
38999,20000.0,20000.0,12750.0,691.55,5,22,0,75000.0,1
39000,18500.0,18500.0,7082.59,603.13,2,2,0,34300.0,1
39001,6000.0,6000.0,4600.0,201.94,4,12,1,40800.0,1
39002,10000.0,10000.0,9003.43,330.53,3,10,0,120000.0,1
39003,10000.0,10000.0,8604.26,329.0,3,6,1,50000.0,1
39004,20000.0,20000.0,3485.56,646.1,2,0,0,150000.0,1
